panel,model,patients,label_0,label_1,roc_auc,pr_auc,brier,roc_auc_ci_low,roc_auc_ci_high,pr_auc_ci_low,pr_auc_ci_high,brier_ci_low,brier_ci_high,repeat_auc_mean,repeat_auc_sd,repeat_auc_min,repeat_auc_max
locked7_full,l2_logistic,219,132,87,0.677115987460815,0.5675755205300783,0.22997308421593204,0.6033341390154233,0.7462824154549622,0.4684198377602468,0.6735308136675404,0.21616921587422092,0.24478029593925216,0.6629658655520724,0.017050642026007947,0.6400208986415883,0.6849529780564263
locked7_full,random_forest,219,132,87,0.6310518982932776,0.4942892166087401,0.23328559182582237,0.5584197279395331,0.7062256132375279,0.40197850522312684,0.6095098363030782,0.2197684148637751,0.24634865972025868,0.6240682688958551,0.013421880878207153,0.6065830721003136,0.6469000348310694
locked7_full,xgboost,219,132,87,0.6112852664576803,0.48026262815399834,0.24286235552867128,0.5363391384471945,0.6870667102493316,0.39106358741097647,0.5935724994421592,0.22100471673487085,0.26529216242013837,0.6021812957157785,0.02311615160424285,0.5699233716475096,0.6442877046325322
